date,hour,demand
03-11-2018,0,35
03-11-2018,1,44
03-11-2018,2,122
03-11-2018,3,31
03-11-2018,4,72
03-11-2018,5,24
03-11-2018,6,37
03-11-2018,7,26
03-11-2018,8,25
03-11-2018,9,36
03-11-2018,10,56
03-11-2018,11,64
03-11-2018,12,67
03-11-2018,13,144
03-11-2018,14,94
03-11-2018,15,72
03-11-2018,16,93
03-11-2018,17,72
03-11-2018,18,89
03-11-2018,19,109
03-11-2018,20,50
03-11-2018,21,45
03-11-2018,22,62
03-11-2018,23,58
04-11-2018,0,70
04-11-2018,1,84
04-11-2018,3,106
04-11-2018,4,83
04-11-2018,6,40
04-11-2018,7,87
04-11-2018,8,18
04-11-2018,9,116
04-11-2018,10,93
04-11-2018,11,74
04-11-2018,12,82
04-11-2018,13,121
04-11-2018,14,152
04-11-2018,15,152
04-11-2018,16,172
04-11-2018,17,182
04-11-2018,18,176
04-11-2018,19,186
04-11-2018,20,79
04-11-2018,21,150
04-11-2018,22,101
04-11-2018,23,91
05-11-2018,0,118
05-11-2018,1,67
05-11-2018,2,17
05-11-2018,3,64
05-11-2018,4,69
05-11-2018,5,28
05-11-2018,6,98
05-11-2018,7,61
05-11-2018,8,120
05-11-2018,9,139
05-11-2018,10,80
05-11-2018,11,77
05-11-2018,12,141
05-11-2018,13,195
05-11-2018,14,232
05-11-2018,15,183
05-11-2018,16,207
05-11-2018,17,275
05-11-2018,18,156
05-11-2018,19,174
05-11-2018,20,129
05-11-2018,21,136
05-11-2018,22,104
05-11-2018,23,81
06-11-2018,0,123
06-11-2018,1,35
06-11-2018,2,114
06-11-2018,3,11
06-11-2018,5,45
06-11-2018,6,2
06-11-2018,7,35
06-11-2018,8,58
06-11-2018,9,66
06-11-2018,10,117
06-11-2018,11,107
06-11-2018,12,238
06-11-2018,13,157
06-11-2018,14,207
06-11-2018,15,174
06-11-2018,16,279
06-11-2018,17,261
06-11-2018,18,254
06-11-2018,19,214
06-11-2018,20,210
06-11-2018,21,176
06-11-2018,22,145
06-11-2018,23,135
07-11-2018,0,77
07-11-2018,1,74
07-11-2018,2,24
07-11-2018,4,81
07-11-2018,5,78
07-11-2018,6,53
07-11-2018,7,58
07-11-2018,8,48
07-11-2018,9,100
07-11-2018,10,135
07-11-2018,11,113
07-11-2018,12,115
07-11-2018,13,212
07-11-2018,14,232
07-11-2018,15,204
07-11-2018,16,190
07-11-2018,17,217
07-11-2018,18,234
07-11-2018,19,249
07-11-2018,20,111
07-11-2018,21,148
07-11-2018,22,76
07-11-2018,23,97
08-11-2018,0,113
08-11-2018,1,96
08-11-2018,2,99
08-11-2018,3,47
08-11-2018,7,46
08-11-2018,8,53
08-11-2018,9,61
08-11-2018,10,141
08-11-2018,11,141
08-11-2018,12,201
08-11-2018,13,251
08-11-2018,14,219
08-11-2018,15,289
08-11-2018,16,214
08-11-2018,17,250
08-11-2018,18,249
08-11-2018,19,233
08-11-2018,20,199
08-11-2018,21,170
08-11-2018,22,96
08-11-2018,23,125
09-11-2018,0,158
09-11-2018,1,87
09-11-2018,2,82
09-11-2018,3,38
09-11-2018,4,97
09-11-2018,5,69
09-11-2018,7,7
09-11-2018,8,23
09-11-2018,9,122
09-11-2018,10,161
09-11-2018,11,190
09-11-2018,12,225
09-11-2018,13,289
09-11-2018,14,266
09-11-2018,15,245
09-11-2018,16,307
09-11-2018,17,346
09-11-2018,18,324
09-11-2018,19,251
09-11-2018,20,151
09-11-2018,21,233
09-11-2018,22,259
09-11-2018,23,131
10-11-2018,0,187
10-11-2018,1,131
10-11-2018,2,134
10-11-2018,3,59
10-11-2018,4,57
10-11-2018,5,51
10-11-2018,6,57
10-11-2018,7,75
10-11-2018,8,64
10-11-2018,9,32
10-11-2018,10,85
10-11-2018,11,86
10-11-2018,12,141
10-11-2018,13,139
10-11-2018,14,229
10-11-2018,15,244
10-11-2018,16,276
10-11-2018,17,379
10-11-2018,18,284
10-11-2018,19,322
10-11-2018,20,207
10-11-2018,21,191
10-11-2018,22,160
10-11-2018,23,180
11-11-2018,0,179
11-11-2018,1,77
11-11-2018,2,125
11-11-2018,3,67
11-11-2018,4,39
11-11-2018,7,11
11-11-2018,8,103
11-11-2018,9,51
11-11-2018,10,26
11-11-2018,11,82
11-11-2018,12,126
11-11-2018,13,136
11-11-2018,14,128
11-11-2018,15,146
11-11-2018,16,180
11-11-2018,17,163
11-11-2018,18,103
11-11-2018,19,23
11-11-2018,20,49
11-11-2018,21,57
11-11-2018,22,95
11-11-2018,23,28
12-11-2018,0,96
12-11-2018,1,89
12-11-2018,6,44
12-11-2018,7,76
12-11-2018,8,83
12-11-2018,9,34
12-11-2018,10,23
12-11-2018,11,55
12-11-2018,12,63
12-11-2018,13,122
12-11-2018,14,39
12-11-2018,15,91
12-11-2018,16,105
12-11-2018,17,89
12-11-2018,18,119
12-11-2018,19,81
12-11-2018,20,41
12-11-2018,21,19
12-11-2018,22,36
12-11-2018,23,40
13-11-2018,0,72
13-11-2018,1,93
13-11-2018,2,29
13-11-2018,3,59
13-11-2018,6,56
13-11-2018,7,32
13-11-2018,8,36
13-11-2018,9,111
13-11-2018,10,43
13-11-2018,11,104
13-11-2018,12,93
13-11-2018,13,78
13-11-2018,14,43
13-11-2018,15,102
13-11-2018,16,102
13-11-2018,17,79
13-11-2018,18,103
13-11-2018,19,92
13-11-2018,20,46
13-11-2018,21,30
13-11-2018,22,17
13-11-2018,23,16
14-11-2018,0,42
14-11-2018,6,10
14-11-2018,7,7
14-11-2018,8,95
14-11-2018,9,26
14-11-2018,10,60
14-11-2018,11,36
14-11-2018,12,97
14-11-2018,13,43
14-11-2018,14,112
14-11-2018,15,68
14-11-2018,16,91
14-11-2018,17,53
14-11-2018,18,39
14-11-2018,19,55
14-11-2018,20,36
14-11-2018,21,10
14-11-2018,22,89
15-11-2018,0,66
15-11-2018,2,65
15-11-2018,3,92
15-11-2018,6,33
15-11-2018,7,85
15-11-2018,8,112
15-11-2018,9,21
15-11-2018,10,78
15-11-2018,11,123
15-11-2018,12,56
15-11-2018,13,79
15-11-2018,14,107
15-11-2018,15,128
15-11-2018,16,56
15-11-2018,17,62
15-11-2018,18,70
15-11-2018,19,117
15-11-2018,20,61
15-11-2018,21,68
15-11-2018,22,55
15-11-2018,23,109
16-11-2018,0,42
16-11-2018,1,72
16-11-2018,2,18
16-11-2018,4,50
16-11-2018,6,58
16-11-2018,7,8
16-11-2018,8,57
16-11-2018,9,92
16-11-2018,10,29
16-11-2018,11,156
16-11-2018,12,105
16-11-2018,13,70
16-11-2018,14,76
16-11-2018,15,100
16-11-2018,16,75
16-11-2018,17,132
16-11-2018,18,68
16-11-2018,19,59
16-11-2018,20,97
16-11-2018,21,91
16-11-2018,22,29
16-11-2018,23,78
17-11-2018,0,24
17-11-2018,1,80
17-11-2018,2,61
17-11-2018,3,66
17-11-2018,6,17
17-11-2018,8,29
17-11-2018,9,116
17-11-2018,10,51
17-11-2018,11,95
17-11-2018,12,154
17-11-2018,13,155
17-11-2018,14,102
17-11-2018,15,164
17-11-2018,16,141
17-11-2018,17,62
17-11-2018,18,67
17-11-2018,19,118
17-11-2018,20,81
17-11-2018,21,96
17-11-2018,22,84
17-11-2018,23,79
18-11-2018,0,99
18-11-2018,1,93
18-11-2018,2,102
18-11-2018,5,36
18-11-2018,7,82
18-11-2018,8,74
18-11-2018,9,49
18-11-2018,10,74
18-11-2018,11,82
18-11-2018,12,72
18-11-2018,13,105
18-11-2018,14,107
18-11-2018,15,75
18-11-2018,16,66
18-11-2018,17,91
18-11-2018,18,78
18-11-2018,19,6
18-11-2018,20,63
18-11-2018,21,52
18-11-2018,22,56
18-11-2018,23,85
19-11-2018,0,87
19-11-2018,6,15
19-11-2018,7,21
19-11-2018,8,110
19-11-2018,9,82
19-11-2018,10,76
19-11-2018,11,49
19-11-2018,12,85
19-11-2018,13,83
19-11-2018,14,88
19-11-2018,15,43
19-11-2018,16,45
19-11-2018,17,75
19-11-2018,18,119
19-11-2018,19,80
19-11-2018,20,15
19-11-2018,21,74
19-11-2018,22,52
19-11-2018,23,46
20-11-2018,0,98
20-11-2018,1,73
20-11-2018,2,9
20-11-2018,6,51
20-11-2018,7,82
20-11-2018,8,87
20-11-2018,9,47
20-11-2018,10,95
20-11-2018,11,60
20-11-2018,12,40
20-11-2018,13,93
20-11-2018,14,106
20-11-2018,15,57
20-11-2018,16,55
20-11-2018,17,54
20-11-2018,18,66
20-11-2018,19,73
20-11-2018,20,51
20-11-2018,21,77
20-11-2018,22,104
20-11-2018,23,96
21-11-2018,6,14
21-11-2018,7,54
21-11-2018,8,56
21-11-2018,9,78
21-11-2018,10,19
21-11-2018,11,72
21-11-2018,12,104
21-11-2018,13,30
21-11-2018,14,64
21-11-2018,15,59
21-11-2018,16,28
21-11-2018,17,118
21-11-2018,18,60
21-11-2018,19,16
21-11-2018,20,42
21-11-2018,21,100
21-11-2018,22,98
21-11-2018,23,62
22-11-2018,0,12
22-11-2018,1,49
22-11-2018,2,101
22-11-2018,6,3
22-11-2018,7,55
22-11-2018,8,33
22-11-2018,9,34
22-11-2018,10,60
22-11-2018,11,50
22-11-2018,12,32
22-11-2018,13,40
22-11-2018,14,41
22-11-2018,15,50
22-11-2018,16,96
22-11-2018,17,109
22-11-2018,18,108
22-11-2018,19,102
22-11-2018,20,82
22-11-2018,21,88
22-11-2018,22,47
22-11-2018,23,49
23-11-2018,0,91
23-11-2018,1,17
23-11-2018,2,100
23-11-2018,6,39
23-11-2018,7,97
23-11-2018,8,62
23-11-2018,9,39
23-11-2018,10,59
23-11-2018,11,71
23-11-2018,12,113
23-11-2018,13,140
23-11-2018,14,87
23-11-2018,15,98
23-11-2018,16,66
23-11-2018,17,61
23-11-2018,18,103
23-11-2018,19,90
23-11-2018,20,30
23-11-2018,21,78
23-11-2018,22,24
23-11-2018,23,57
24-11-2018,0,86
24-11-2018,1,42
24-11-2018,2,76
24-11-2018,6,31
24-11-2018,7,57
24-11-2018,8,61
24-11-2018,9,23
24-11-2018,10,62
24-11-2018,11,97
24-11-2018,12,94
24-11-2018,13,132
24-11-2018,14,217
24-11-2018,15,174
24-11-2018,16,172
24-11-2018,17,97
24-11-2018,18,100
24-11-2018,19,83
24-11-2018,20,131
24-11-2018,21,56
24-11-2018,22,63
24-11-2018,23,58
25-11-2018,0,82
25-11-2018,1,106
25-11-2018,2,24
25-11-2018,3,90
25-11-2018,4,57
25-11-2018,6,81
25-11-2018,7,11
25-11-2018,8,71
25-11-2018,9,101
25-11-2018,10,52
25-11-2018,11,149
25-11-2018,12,110
25-11-2018,13,89
25-11-2018,14,188
25-11-2018,15,112
25-11-2018,16,126
25-11-2018,17,113
25-11-2018,18,89
25-11-2018,19,37
25-11-2018,20,83
25-11-2018,21,109
25-11-2018,22,76
26-11-2018,0,93
26-11-2018,2,10
26-11-2018,6,63
26-11-2018,7,53
26-11-2018,8,47
26-11-2018,9,73
26-11-2018,10,106
26-11-2018,11,95
26-11-2018,12,76
26-11-2018,13,84
26-11-2018,14,78
26-11-2018,15,108
26-11-2018,16,32
26-11-2018,17,48
26-11-2018,18,96
26-11-2018,19,99
26-11-2018,20,65
26-11-2018,21,50
26-11-2018,22,96
26-11-2018,23,62
27-11-2018,4,97
27-11-2018,6,86
27-11-2018,7,74
27-11-2018,8,19
27-11-2018,9,37
27-11-2018,10,44
27-11-2018,11,35
27-11-2018,12,71
27-11-2018,13,22
27-11-2018,14,82
27-11-2018,15,71
27-11-2018,16,95
27-11-2018,17,125
27-11-2018,18,93
27-11-2018,19,22
27-11-2018,20,34
27-11-2018,21,85
27-11-2018,22,33
27-11-2018,23,66
28-11-2018,0,61
28-11-2018,1,28
28-11-2018,2,33
28-11-2018,6,48
28-11-2018,7,84
28-11-2018,8,77
28-11-2018,9,82
28-11-2018,10,82
28-11-2018,11,94
28-11-2018,12,49
28-11-2018,13,97
28-11-2018,14,82
28-11-2018,15,101
28-11-2018,16,93
28-11-2018,17,36
28-11-2018,18,128
28-11-2018,19,26
28-11-2018,20,108
28-11-2018,21,63
28-11-2018,22,27
28-11-2018,23,91
29-11-2018,0,7
29-11-2018,2,96
29-11-2018,3,88
29-11-2018,7,77
29-11-2018,8,25
29-11-2018,9,105
29-11-2018,10,108
29-11-2018,11,43
29-11-2018,12,108
29-11-2018,13,65
29-11-2018,14,108
29-11-2018,15,108
29-11-2018,16,72
29-11-2018,17,45
29-11-2018,18,101
29-11-2018,19,36
29-11-2018,20,94
29-11-2018,21,52
29-11-2018,22,94
29-11-2018,23,79
30-11-2018,0,53
30-11-2018,1,23
30-11-2018,2,26
30-11-2018,7,87
30-11-2018,8,65
30-11-2018,9,107
30-11-2018,10,43
30-11-2018,11,72
30-11-2018,12,100
30-11-2018,13,54
30-11-2018,14,82
30-11-2018,15,139
30-11-2018,16,56
30-11-2018,17,71
30-11-2018,18,100
30-11-2018,19,136
30-11-2018,20,39
30-11-2018,21,92
30-11-2018,22,93
30-11-2018,23,91
01-12-2018,0,15
01-12-2018,1,28
01-12-2018,2,59
01-12-2018,3,97
01-12-2018,7,69
01-12-2018,8,63
01-12-2018,9,101
01-12-2018,10,131
01-12-2018,11,101
01-12-2018,12,97
01-12-2018,13,88
01-12-2018,14,165
01-12-2018,15,126
01-12-2018,16,111
01-12-2018,17,55
01-12-2018,18,56
01-12-2018,19,65
01-12-2018,20,12
01-12-2018,21,94
01-12-2018,22,101
01-12-2018,23,28
02-12-2018,0,89
02-12-2018,1,67
02-12-2018,2,79
02-12-2018,3,93
02-12-2018,5,62
02-12-2018,7,27
02-12-2018,8,44
02-12-2018,9,71
02-12-2018,10,51
02-12-2018,11,60
02-12-2018,12,39
02-12-2018,13,23
02-12-2018,14,73
02-12-2018,15,104
02-12-2018,16,73
02-12-2018,17,104
02-12-2018,18,71
02-12-2018,19,14
02-12-2018,20,53
02-12-2018,21,82
02-12-2018,22,84
02-12-2018,23,76
03-12-2018,0,48
03-12-2018,1,99
03-12-2018,2,21
03-12-2018,4,57
03-12-2018,6,55
03-12-2018,7,93
03-12-2018,8,70
03-12-2018,9,37
03-12-2018,10,20
03-12-2018,11,41
03-12-2018,12,72
03-12-2018,13,74
03-12-2018,14,71
03-12-2018,15,47
03-12-2018,16,61
03-12-2018,17,97
03-12-2018,18,29
03-12-2018,19,72
03-12-2018,20,58
03-12-2018,21,51
03-12-2018,22,94
04-12-2018,0,37
04-12-2018,6,16
04-12-2018,7,70
04-12-2018,8,95
04-12-2018,9,25
04-12-2018,10,84
04-12-2018,11,111
04-12-2018,12,95
04-12-2018,13,109
04-12-2018,14,74
04-12-2018,15,36
04-12-2018,16,47
04-12-2018,17,80
04-12-2018,18,101
04-12-2018,19,55
04-12-2018,20,31
04-12-2018,21,22
04-12-2018,22,73
04-12-2018,23,92
05-12-2018,0,35
05-12-2018,6,87
05-12-2018,7,82
05-12-2018,8,31
05-12-2018,9,25
05-12-2018,10,30
05-12-2018,11,53
05-12-2018,12,118
05-12-2018,13,117
05-12-2018,14,59
05-12-2018,15,101
05-12-2018,16,37
05-12-2018,17,51
05-12-2018,18,45
05-12-2018,19,65
05-12-2018,20,56
05-12-2018,21,19
05-12-2018,22,53
05-12-2018,23,45
06-12-2018,0,60
06-12-2018,1,15
06-12-2018,6,41
06-12-2018,7,57
06-12-2018,8,94
06-12-2018,9,10
06-12-2018,10,57
06-12-2018,11,63
06-12-2018,12,129
06-12-2018,13,89
06-12-2018,14,35
06-12-2018,15,34
06-12-2018,16,43
06-12-2018,17,27
06-12-2018,18,107
06-12-2018,19,72
06-12-2018,20,45
06-12-2018,21,39
06-12-2018,22,104
06-12-2018,23,98
07-12-2018,0,85
07-12-2018,1,97
07-12-2018,2,68
07-12-2018,3,35
07-12-2018,6,78
07-12-2018,7,79
07-12-2018,8,70
07-12-2018,9,114
07-12-2018,10,107
07-12-2018,11,69
07-12-2018,12,88
07-12-2018,13,114
07-12-2018,14,113
07-12-2018,15,142
07-12-2018,16,144
07-12-2018,17,143
07-12-2018,18,134
07-12-2018,19,51
07-12-2018,20,93
07-12-2018,21,93
07-12-2018,22,111
07-12-2018,23,103
08-12-2018,0,103
08-12-2018,1,37
08-12-2018,2,90
08-12-2018,3,99
08-12-2018,7,23
08-12-2018,8,22
08-12-2018,9,121
08-12-2018,10,93
08-12-2018,11,117
08-12-2018,12,106
08-12-2018,13,185
08-12-2018,14,134
08-12-2018,15,168
08-12-2018,16,90
08-12-2018,17,110
08-12-2018,18,124
08-12-2018,19,147
08-12-2018,20,117
08-12-2018,21,100
08-12-2018,22,30
08-12-2018,23,115
09-12-2018,0,74
09-12-2018,1,8
09-12-2018,2,80
09-12-2018,3,25
09-12-2018,7,29
09-12-2018,8,2
09-12-2018,9,36
09-12-2018,10,48
09-12-2018,11,72
09-12-2018,12,114
09-12-2018,13,126
09-12-2018,14,118
09-12-2018,15,76
09-12-2018,16,50
09-12-2018,17,94
09-12-2018,18,126
09-12-2018,19,124
09-12-2018,20,26
09-12-2018,21,42
09-12-2018,22,57
09-12-2018,23,47
10-12-2018,0,53
10-12-2018,1,63
10-12-2018,5,74
10-12-2018,6,52
10-12-2018,7,79
10-12-2018,8,12
10-12-2018,9,13
10-12-2018,10,73
10-12-2018,11,76
10-12-2018,12,92
10-12-2018,13,115
10-12-2018,14,63
10-12-2018,15,24
10-12-2018,16,111
10-12-2018,17,64
10-12-2018,18,65
10-12-2018,19,99
10-12-2018,20,72
10-12-2018,21,25
10-12-2018,22,51
10-12-2018,23,41
11-12-2018,0,89
11-12-2018,1,80
11-12-2018,2,15
11-12-2018,6,14
11-12-2018,7,61
11-12-2018,8,41
11-12-2018,9,80
11-12-2018,10,114
11-12-2018,11,42
11-12-2018,12,86
11-12-2018,13,52
11-12-2018,14,84
11-12-2018,15,135
11-12-2018,16,104
11-12-2018,17,122
11-12-2018,18,65
11-12-2018,19,112
11-12-2018,20,45
11-12-2018,21,13
11-12-2018,22,100
11-12-2018,23,63
12-12-2018,0,44
12-12-2018,1,35
12-12-2018,2,89
12-12-2018,4,14
12-12-2018,6,101
12-12-2018,7,42
12-12-2018,8,93
12-12-2018,9,60
12-12-2018,10,77
12-12-2018,11,50
12-12-2018,12,85
12-12-2018,13,134
12-12-2018,14,45
12-12-2018,15,123
12-12-2018,16,120
12-12-2018,17,111
12-12-2018,18,90
12-12-2018,19,92
12-12-2018,20,93
12-12-2018,21,68
12-12-2018,22,19
12-12-2018,23,61
13-12-2018,0,22
13-12-2018,4,33
13-12-2018,5,41
13-12-2018,6,55
13-12-2018,7,19
13-12-2018,8,61
13-12-2018,9,25
13-12-2018,10,56
13-12-2018,11,100
13-12-2018,12,126
13-12-2018,13,114
13-12-2018,14,75
13-12-2018,15,100
13-12-2018,16,112
13-12-2018,17,32
13-12-2018,18,28
13-12-2018,19,35
13-12-2018,20,23
13-12-2018,21,41
13-12-2018,23,88
14-12-2018,1,71
14-12-2018,2,87
14-12-2018,6,99
14-12-2018,7,62
14-12-2018,8,80
14-12-2018,9,57
14-12-2018,10,52
14-12-2018,11,63
14-12-2018,12,134
14-12-2018,13,93
14-12-2018,14,130
14-12-2018,15,105
14-12-2018,16,126
14-12-2018,17,133
14-12-2018,18,95
14-12-2018,19,69
14-12-2018,20,94
14-12-2018,21,116
14-12-2018,22,57
14-12-2018,23,68
15-12-2018,0,74
15-12-2018,1,71
15-12-2018,2,33
15-12-2018,7,46
15-12-2018,8,92
15-12-2018,9,51
15-12-2018,10,101
15-12-2018,11,109
15-12-2018,12,162
15-12-2018,13,195
15-12-2018,14,223
15-12-2018,15,141
15-12-2018,16,165
15-12-2018,17,145
15-12-2018,18,130
15-12-2018,19,113
15-12-2018,20,69
15-12-2018,21,31
15-12-2018,22,60
15-12-2018,23,94
16-12-2018,0,96
16-12-2018,1,31
16-12-2018,2,110
16-12-2018,5,62
16-12-2018,6,31
16-12-2018,7,99
16-12-2018,8,83
16-12-2018,9,90
16-12-2018,10,71
16-12-2018,11,94
16-12-2018,12,129
16-12-2018,13,141
16-12-2018,14,92
16-12-2018,15,160
16-12-2018,16,148
16-12-2018,17,136
16-12-2018,18,90
16-12-2018,19,44
16-12-2018,20,107
16-12-2018,21,91
16-12-2018,22,73
16-12-2018,23,97
17-12-2018,0,104
17-12-2018,2,62
17-12-2018,5,17
17-12-2018,6,60
17-12-2018,7,91
17-12-2018,8,20
17-12-2018,9,81
17-12-2018,10,44
17-12-2018,11,78
17-12-2018,12,140
17-12-2018,13,73
17-12-2018,14,76
17-12-2018,15,98
17-12-2018,16,142
17-12-2018,17,134
17-12-2018,18,120
17-12-2018,19,88
17-12-2018,20,16
17-12-2018,21,25
17-12-2018,22,106
17-12-2018,23,55
18-12-2018,1,22
18-12-2018,6,100
18-12-2018,7,79
18-12-2018,8,95
18-12-2018,9,47
18-12-2018,10,89
18-12-2018,11,49
18-12-2018,12,92
18-12-2018,13,128
18-12-2018,14,113
18-12-2018,15,46
18-12-2018,16,98
18-12-2018,17,59
18-12-2018,18,63
18-12-2018,19,56
18-12-2018,20,82
18-12-2018,21,46
18-12-2018,22,32
18-12-2018,23,67
19-12-2018,0,84
19-12-2018,2,69
19-12-2018,6,35
19-12-2018,7,40
19-12-2018,8,47
19-12-2018,9,74
19-12-2018,10,95
19-12-2018,11,85
19-12-2018,12,50
19-12-2018,13,118
19-12-2018,14,79
19-12-2018,15,60
19-12-2018,16,104
19-12-2018,17,92
19-12-2018,18,98
19-12-2018,19,117
19-12-2018,20,97
19-12-2018,21,35
19-12-2018,22,97
19-12-2018,23,74
20-12-2018,0,9
20-12-2018,1,48
20-12-2018,5,100
20-12-2018,6,15
20-12-2018,7,94
20-12-2018,8,60
20-12-2018,9,59
20-12-2018,10,88
20-12-2018,11,110
20-12-2018,12,64
20-12-2018,13,99
20-12-2018,14,62
20-12-2018,15,70
20-12-2018,16,109
20-12-2018,17,101
20-12-2018,18,72
20-12-2018,19,38
20-12-2018,20,38
20-12-2018,21,91
20-12-2018,22,83
20-12-2018,23,97
21-12-2018,0,82
21-12-2018,1,70
21-12-2018,2,94
21-12-2018,6,41
21-12-2018,7,20
21-12-2018,8,67
21-12-2018,9,81
21-12-2018,10,43
21-12-2018,11,53
21-12-2018,12,139
21-12-2018,13,101
21-12-2018,14,99
21-12-2018,15,109
21-12-2018,16,79
21-12-2018,17,76
21-12-2018,18,75
21-12-2018,19,65
21-12-2018,20,62
21-12-2018,21,43
21-12-2018,22,118
21-12-2018,23,61
22-12-2018,0,79
22-12-2018,1,31
22-12-2018,2,101
22-12-2018,4,56
22-12-2018,6,92
22-12-2018,7,28
22-12-2018,8,86
22-12-2018,9,34
22-12-2018,10,119
22-12-2018,11,84
22-12-2018,12,165
22-12-2018,13,142
22-12-2018,14,192
22-12-2018,15,102
22-12-2018,16,194
22-12-2018,17,92
22-12-2018,18,186
22-12-2018,19,116
22-12-2018,20,68
22-12-2018,21,106
22-12-2018,22,20
22-12-2018,23,97
23-12-2018,0,26
23-12-2018,1,70
23-12-2018,2,16
23-12-2018,3,58
23-12-2018,6,40
23-12-2018,7,50
23-12-2018,8,45
23-12-2018,9,101
23-12-2018,10,62
23-12-2018,11,90
23-12-2018,12,82
23-12-2018,13,114
23-12-2018,14,42
23-12-2018,15,76
23-12-2018,16,143
23-12-2018,17,45
23-12-2018,18,59
23-12-2018,19,65
23-12-2018,20,69
23-12-2018,21,105
23-12-2018,22,106
23-12-2018,23,78
24-12-2018,0,37
24-12-2018,1,80
24-12-2018,6,17
24-12-2018,7,44
24-12-2018,8,59
24-12-2018,9,54
24-12-2018,10,95
24-12-2018,11,67
24-12-2018,12,74
24-12-2018,13,72
24-12-2018,14,54
24-12-2018,15,51
24-12-2018,16,40
24-12-2018,17,79
24-12-2018,18,42
24-12-2018,19,66
24-12-2018,20,28
24-12-2018,21,112
24-12-2018,22,71
24-12-2018,23,38
25-12-2018,0,24
25-12-2018,1,91
25-12-2018,2,100
25-12-2018,6,28
25-12-2018,7,105
25-12-2018,8,104
25-12-2018,9,44
25-12-2018,10,37
25-12-2018,11,88
25-12-2018,12,108
25-12-2018,13,72
25-12-2018,14,88
25-12-2018,15,102
25-12-2018,16,33
25-12-2018,17,63
25-12-2018,18,120
25-12-2018,19,72
25-12-2018,20,103
25-12-2018,21,34
25-12-2018,22,57
26-12-2018,0,55
26-12-2018,2,37
26-12-2018,6,31
26-12-2018,7,79
26-12-2018,8,30
26-12-2018,9,65
26-12-2018,10,90
26-12-2018,11,20
26-12-2018,12,35
26-12-2018,13,112
26-12-2018,14,66
26-12-2018,15,43
26-12-2018,16,84
26-12-2018,17,120
26-12-2018,18,136
26-12-2018,19,67
26-12-2018,20,111
26-12-2018,21,68
26-12-2018,22,22
27-12-2018,0,87
27-12-2018,1,3
27-12-2018,4,11
27-12-2018,5,24
27-12-2018,6,18
27-12-2018,7,97
27-12-2018,8,33
27-12-2018,9,64
27-12-2018,10,35
27-12-2018,11,110
27-12-2018,12,74
27-12-2018,13,35
27-12-2018,14,68
27-12-2018,15,34
27-12-2018,16,30
27-12-2018,17,133
27-12-2018,18,98
27-12-2018,19,72
27-12-2018,20,35
27-12-2018,21,23
27-12-2018,22,77
27-12-2018,23,83
28-12-2018,0,71
28-12-2018,1,15
28-12-2018,2,71
28-12-2018,3,12
28-12-2018,6,44
28-12-2018,7,89
28-12-2018,8,55
28-12-2018,9,38
28-12-2018,10,119
28-12-2018,11,134
28-12-2018,12,148
28-12-2018,13,137
28-12-2018,14,70
28-12-2018,15,119
28-12-2018,16,121
28-12-2018,17,52
28-12-2018,18,53
28-12-2018,19,83
28-12-2018,20,111
28-12-2018,21,30
28-12-2018,22,74
28-12-2018,23,62
29-12-2018,0,23
29-12-2018,1,33
29-12-2018,2,36
29-12-2018,6,71
29-12-2018,7,30
29-12-2018,8,30
29-12-2018,9,78
29-12-2018,10,93
29-12-2018,11,92
29-12-2018,12,143
29-12-2018,13,123
29-12-2018,14,176
29-12-2018,15,118
29-12-2018,16,96
29-12-2018,17,29
29-12-2018,18,130
29-12-2018,19,91
29-12-2018,20,107
29-12-2018,21,77
29-12-2018,22,79
29-12-2018,23,105
30-12-2018,0,55
30-12-2018,1,118
30-12-2018,2,88
30-12-2018,3,94
30-12-2018,6,87
30-12-2018,7,85
30-12-2018,8,93
30-12-2018,9,29
30-12-2018,10,124
30-12-2018,11,141
30-12-2018,12,110
30-12-2018,13,153
30-12-2018,14,100
30-12-2018,15,136
30-12-2018,16,45
30-12-2018,17,98
30-12-2018,18,70
30-12-2018,19,109
30-12-2018,20,64
30-12-2018,21,34
30-12-2018,22,93
30-12-2018,23,97
31-12-2018,0,97
31-12-2018,1,52
31-12-2018,2,50
31-12-2018,3,29
31-12-2018,6,76
31-12-2018,7,109
31-12-2018,8,39
31-12-2018,9,52
31-12-2018,10,78
31-12-2018,11,35
31-12-2018,12,115
31-12-2018,13,65
31-12-2018,14,49
31-12-2018,15,121
31-12-2018,16,58
31-12-2018,17,112
31-12-2018,18,63
31-12-2018,19,98
31-12-2018,20,102
31-12-2018,21,32
31-12-2018,22,95
31-12-2018,23,25
01-01-2019,0,80
01-01-2019,2,78
01-01-2019,3,19
01-01-2019,6,24
01-01-2019,7,16
